date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,Revenue,,
01-Jul-23,West Bengal,4-Wheelers,179,8111,"₹ 12,16,65,00,000.00",,
01-Aug-23,Andaman & Nicobar Island,4-Wheelers,3,183,"₹ 27,45,00,000.00",,
01-Aug-23,Andhra Pradesh,4-Wheelers,104,7397,"₹ 11,09,55,00,000.00",,
01-Aug-23,Arunachal Pradesh,4-Wheelers,4,1121,"₹ 1,68,15,00,000.00",,
01-Aug-23,Assam,4-Wheelers,27,7557,"₹ 11,33,55,00,000.00",,
01-Aug-23,Bihar,4-Wheelers,53,5334,"₹ 8,00,10,00,000.00",,
01-Aug-23,Chandigarh,4-Wheelers,80,1937,"₹ 2,90,55,00,000.00",,
01-Aug-23,Chhattisgarh,4-Wheelers,107,3859,"₹ 5,78,85,00,000.00",,
01-Aug-23,Delhi,4-Wheelers,440,15852,"₹ 23,77,80,00,000.00",,
01-Aug-23,Goa,4-Wheelers,98,2177,"₹ 3,26,55,00,000.00",,
01-Aug-23,Gujarat,4-Wheelers,512,25572,"₹ 38,35,80,00,000.00",,
01-Aug-23,Haryana,4-Wheelers,189,24414,"₹ 36,62,10,00,000.00",,
01-Aug-23,Himachal Pradesh,4-Wheelers,11,3975,"₹ 5,96,25,00,000.00",,
01-Aug-23,Jammu and Kashmir,4-Wheelers,15,4843,"₹ 7,26,45,00,000.00",,
01-Aug-23,Jharkhand,4-Wheelers,52,4040,"₹ 6,06,00,00,000.00",,
01-Aug-23,Karnataka,4-Wheelers,1196,28235,"₹ 42,35,25,00,000.00",,
01-Aug-23,Kerala,4-Wheelers,736,18189,"₹ 27,28,35,00,000.00",,
01-Aug-23,Madhya Pradesh,4-Wheelers,112,11479,"₹ 17,21,85,00,000.00",,
01-Aug-23,Maharashtra,4-Wheelers,1070,40169,"₹ 60,25,35,00,000.00",,
01-Aug-23,Manipur,4-Wheelers,6,458,"₹ 68,70,00,000.00",,
01-Aug-23,Meghalaya,4-Wheelers,3,1215,"₹ 1,82,25,00,000.00",,
01-Aug-23,Odisha,4-Wheelers,146,6282,"₹ 9,42,30,00,000.00",,
01-Aug-23,Puducherry,4-Wheelers,14,955,"₹ 1,43,25,00,000.00",,
01-Aug-23,Punjab,4-Wheelers,75,11493,"₹ 17,23,95,00,000.00",,
01-Aug-23,Rajasthan,4-Wheelers,396,14786,"₹ 22,17,90,00,000.00",,
01-Aug-23,Tamil Nadu,4-Wheelers,591,23537,"₹ 35,30,55,00,000.00",,
01-Aug-23,Tripura,4-Wheelers,2,466,"₹ 69,90,00,000.00",,
01-Aug-23,Uttar Pradesh,4-Wheelers,482,29829,"₹ 44,74,35,00,000.00",,
01-Aug-23,Uttarakhand,4-Wheelers,50,4283,"₹ 6,42,45,00,000.00",,
01-Aug-23,West Bengal,4-Wheelers,178,9101,"₹ 13,65,15,00,000.00",,
01-Sep-23,Andhra Pradesh,4-Wheelers,59,7044,"₹ 10,56,60,00,000.00",,
01-Sep-23,Arunachal Pradesh,4-Wheelers,4,1003,"₹ 1,50,45,00,000.00",,
01-Sep-23,Assam,4-Wheelers,23,8078,"₹ 12,11,70,00,000.00",,
01-Sep-23,Bihar,4-Wheelers,60,5210,"₹ 7,81,50,00,000.00",,
01-Sep-23,Chandigarh,4-Wheelers,54,1491,"₹ 2,23,65,00,000.00",,
01-Sep-23,Chhattisgarh,4-Wheelers,83,3993,"₹ 5,98,95,00,000.00",,
01-Sep-23,DNH and DD,4-Wheelers,6,468,"₹ 70,20,00,000.00",,
01-Sep-23,Delhi,4-Wheelers,380,15776,"₹ 23,66,40,00,000.00",,
01-Sep-23,Goa,4-Wheelers,69,2801,"₹ 4,20,15,00,000.00",,
01-Sep-23,Gujarat,4-Wheelers,633,36818,"₹ 55,22,70,00,000.00",,
01-Sep-23,Haryana,4-Wheelers,92,24045,"₹ 36,06,75,00,000.00",,
01-Sep-23,Himachal Pradesh,4-Wheelers,9,3683,"₹ 5,52,45,00,000.00",,
01-Sep-23,Jammu and Kashmir,4-Wheelers,9,4430,"₹ 6,64,50,00,000.00",,
01-Sep-23,Jharkhand,4-Wheelers,22,4600,"₹ 6,90,00,00,000.00",,
01-Sep-23,Karnataka,4-Wheelers,942,24184,"₹ 36,27,60,00,000.00",,
01-Sep-23,Kerala,4-Wheelers,773,21467,"₹ 32,20,05,00,000.00",,
01-Sep-23,Madhya Pradesh,4-Wheelers,117,11748,"₹ 17,62,20,00,000.00",,
01-Sep-23,Maharashtra,4-Wheelers,869,43063,"₹ 64,59,45,00,000.00",,
01-Sep-23,Meghalaya,4-Wheelers,3,1139,"₹ 1,70,85,00,000.00",,
01-Sep-23,Odisha,4-Wheelers,101,6354,"₹ 9,53,10,00,000.00",,
01-Sep-23,Puducherry,4-Wheelers,10,912,"₹ 1,36,80,00,000.00",,
01-Sep-23,Punjab,4-Wheelers,83,12368,"₹ 18,55,20,00,000.00",,
01-Sep-23,Rajasthan,4-Wheelers,375,16356,"₹ 24,53,40,00,000.00",,
01-Sep-23,Tamil Nadu,4-Wheelers,543,22461,"₹ 33,69,15,00,000.00",,
01-Sep-23,Tripura,4-Wheelers,3,470,"₹ 70,50,00,000.00",,
01-Sep-23,Uttar Pradesh,4-Wheelers,476,29087,"₹ 43,63,05,00,000.00",,
01-Sep-23,Uttarakhand,4-Wheelers,30,4234,"₹ 6,35,10,00,000.00",,
01-Sep-23,West Bengal,4-Wheelers,218,9011,"₹ 13,51,65,00,000.00",,
01-Oct-23,Andhra Pradesh,4-Wheelers,68,7743,"₹ 11,61,45,00,000.00",,
01-Oct-23,Arunachal Pradesh,4-Wheelers,2,1111,"₹ 1,66,65,00,000.00",,
01-Oct-23,Assam,4-Wheelers,24,9481,"₹ 14,22,15,00,000.00",,
01-Oct-23,Bihar,4-Wheelers,57,6068,"₹ 9,10,20,00,000.00",,
01-Oct-23,Chandigarh,4-Wheelers,71,1722,"₹ 2,58,30,00,000.00",,
01-Oct-23,Chhattisgarh,4-Wheelers,79,4920,"₹ 7,38,00,00,000.00",,
01-Oct-23,DNH and DD,4-Wheelers,12,620,"₹ 93,00,00,000.00",,
01-Oct-23,Delhi,4-Wheelers,519,16459,"₹ 24,68,85,00,000.00",,
01-Oct-23,Goa,4-Wheelers,87,2094,"₹ 3,14,10,00,000.00",,
01-Oct-23,Gujarat,4-Wheelers,670,42365,"₹ 63,54,75,00,000.00",,
01-Oct-23,Haryana,4-Wheelers,220,20543,"₹ 30,81,45,00,000.00",,
01-Oct-23,Himachal Pradesh,4-Wheelers,7,3066,"₹ 4,59,90,00,000.00",,
01-Oct-23,Jammu and Kashmir,4-Wheelers,10,4603,"₹ 6,90,45,00,000.00",,
01-Oct-23,Jharkhand,4-Wheelers,30,4837,"₹ 7,25,55,00,000.00",,
01-Oct-23,Karnataka,4-Wheelers,1154,25652,"₹ 38,47,80,00,000.00",,
01-Oct-23,Kerala,4-Wheelers,642,14522,"₹ 21,78,30,00,000.00",,
01-Oct-23,Madhya Pradesh,4-Wheelers,112,13646,"₹ 20,46,90,00,000.00",,
01-Oct-23,Maharashtra,4-Wheelers,1404,47126,"₹ 70,68,90,00,000.00",,
01-Oct-23,Manipur,4-Wheelers,2,272,"₹ 40,80,00,000.00",,
01-Oct-23,Odisha,4-Wheelers,130,8500,"₹ 12,75,00,00,000.00",,
01-Oct-23,Puducherry,4-Wheelers,7,990,"₹ 1,48,50,00,000.00",,
01-Oct-23,Punjab,4-Wheelers,94,11396,"₹ 17,09,40,00,000.00",,
01-Oct-23,Rajasthan,4-Wheelers,464,18951,"₹ 28,42,65,00,000.00",,
01-Oct-23,Tamil Nadu,4-Wheelers,556,28342,"₹ 42,51,30,00,000.00",,
01-Oct-23,Tripura,4-Wheelers,3,497,"₹ 74,55,00,000.00",,
01-Oct-23,Uttar Pradesh,4-Wheelers,512,33774,"₹ 50,66,10,00,000.00",,
01-Oct-23,Uttarakhand,4-Wheelers,34,4562,"₹ 6,84,30,00,000.00",,
01-Oct-23,West Bengal,4-Wheelers,238,9972,"₹ 14,95,80,00,000.00",,
01-Nov-23,Andhra Pradesh,4-Wheelers,98,8220,"₹ 12,33,00,00,000.00",,
01-Nov-23,Arunachal Pradesh,4-Wheelers,3,1226,"₹ 1,83,90,00,000.00",,
01-Nov-23,Assam,4-Wheelers,26,7960,"₹ 11,94,00,00,000.00",,
01-Nov-23,Bihar,4-Wheelers,50,9075,"₹ 13,61,25,00,000.00",,
01-Nov-23,Chandigarh,4-Wheelers,88,1805,"₹ 2,70,75,00,000.00",,
01-Nov-23,Chhattisgarh,4-Wheelers,99,5877,"₹ 8,81,55,00,000.00",,
01-Nov-23,DNH and DD,4-Wheelers,3,590,"₹ 88,50,00,000.00",,
01-Nov-23,Delhi,4-Wheelers,538,18675,"₹ 28,01,25,00,000.00",,
01-Nov-23,Goa,4-Wheelers,97,2521,"₹ 3,78,15,00,000.00",,
01-Nov-23,Gujarat,4-Wheelers,592,32601,"₹ 48,90,15,00,000.00",,
01-Nov-23,Haryana,4-Wheelers,215,22002,"₹ 33,00,30,00,000.00",,
01-Nov-23,Himachal Pradesh,4-Wheelers,15,4242,"₹ 6,36,30,00,000.00",,
01-Nov-23,Jammu and Kashmir,4-Wheelers,18,4981,"₹ 7,47,15,00,000.00",,
01-Nov-23,Jharkhand,4-Wheelers,40,6684,"₹ 10,02,60,00,000.00",,
01-Nov-23,Karnataka,4-Wheelers,822,26232,"₹ 39,34,80,00,000.00",,
01-Nov-23,Kerala,4-Wheelers,641,12551,"₹ 18,82,65,00,000.00",,
01-Nov-23,Madhya Pradesh,4-Wheelers,137,17166,"₹ 25,74,90,00,000.00",,
01-Nov-23,Maharashtra,4-Wheelers,1315,48131,"₹ 72,19,65,00,000.00",,
01-Nov-23,Manipur,4-Wheelers,2,246,"₹ 36,90,00,000.00",,
01-Nov-23,Meghalaya,4-Wheelers,2,1387,"₹ 2,08,05,00,000.00",,
01-Nov-23,Odisha,4-Wheelers,177,7105,"₹ 10,65,75,00,000.00",,
01-Nov-23,Puducherry,4-Wheelers,11,990,"₹ 1,48,50,00,000.00",,
01-Nov-23,Punjab,4-Wheelers,128,12992,"₹ 19,48,80,00,000.00",,
01-Nov-23,Rajasthan,4-Wheelers,539,24386,"₹ 36,57,90,00,000.00",,
01-Nov-23,Tamil Nadu,4-Wheelers,599,19015,"₹ 28,52,25,00,000.00",,
01-Nov-23,Tripura,4-Wheelers,2,657,"₹ 98,55,00,000.00",,
01-Nov-23,Uttar Pradesh,4-Wheelers,446,42692,"₹ 64,03,80,00,000.00",,
01-Nov-23,Uttarakhand,4-Wheelers,47,5398,"₹ 8,09,70,00,000.00",,
01-Nov-23,West Bengal,4-Wheelers,290,9743,"₹ 14,61,45,00,000.00",,
01-Dec-23,Andaman & Nicobar Island,4-Wheelers,2,175,"₹ 26,25,00,000.00",,
01-Dec-23,Andhra Pradesh,4-Wheelers,130,7155,"₹ 10,73,25,00,000.00",,
01-Dec-23,Arunachal Pradesh,4-Wheelers,2,1137,"₹ 1,70,55,00,000.00",,
01-Dec-23,Assam,4-Wheelers,30,8111,"₹ 12,16,65,00,000.00",,
01-Dec-23,Bihar,4-Wheelers,59,4788,"₹ 7,18,20,00,000.00",,
01-Dec-23,Chandigarh,4-Wheelers,130,1496,"₹ 2,24,40,00,000.00",,
01-Dec-23,Chhattisgarh,4-Wheelers,93,3575,"₹ 5,36,25,00,000.00",,
01-Dec-23,DNH and DD,4-Wheelers,5,488,"₹ 73,20,00,000.00",,
01-Dec-23,Delhi,4-Wheelers,811,16567,"₹ 24,85,05,00,000.00",,
01-Dec-23,Goa,4-Wheelers,71,1859,"₹ 2,78,85,00,000.00",,
01-Dec-23,Gujarat,4-Wheelers,548,26023,"₹ 39,03,45,00,000.00",,
01-Dec-23,Haryana,4-Wheelers,218,23698,"₹ 35,54,70,00,000.00",,
01-Dec-23,Himachal Pradesh,4-Wheelers,16,5710,"₹ 8,56,50,00,000.00",,
01-Dec-23,Jammu and Kashmir,4-Wheelers,15,4531,"₹ 6,79,65,00,000.00",,
01-Dec-23,Jharkhand,4-Wheelers,27,4375,"₹ 6,56,25,00,000.00",,
01-Dec-23,Karnataka,4-Wheelers,1155,22859,"₹ 34,28,85,00,000.00",,
01-Dec-23,Kerala,4-Wheelers,736,13811,"₹ 20,71,65,00,000.00",,
01-Dec-23,Madhya Pradesh,4-Wheelers,134,9736,"₹ 14,60,40,00,000.00",,
01-Dec-23,Maharashtra,4-Wheelers,1125,32212,"₹ 48,31,80,00,000.00",,
01-Dec-23,Manipur,4-Wheelers,2,206,"₹ 30,90,00,000.00",,
01-Dec-23,Odisha,4-Wheelers,186,7280,"₹ 10,92,00,00,000.00",,
01-Dec-23,Puducherry,4-Wheelers,12,860,"₹ 1,29,00,00,000.00",,
01-Dec-23,Punjab,4-Wheelers,116,13632,"₹ 20,44,80,00,000.00",,
01-Dec-23,Rajasthan,4-Wheelers,348,13082,"₹ 19,62,30,00,000.00",,
01-Dec-23,Tamil Nadu,4-Wheelers,520,19246,"₹ 28,86,90,00,000.00",,
01-Dec-23,Tripura,4-Wheelers,4,489,"₹ 73,35,00,000.00",,
01-Dec-23,Uttar Pradesh,4-Wheelers,498,29434,"₹ 44,15,10,00,000.00",,
01-Dec-23,Uttarakhand,4-Wheelers,37,5430,"₹ 8,14,50,00,000.00",,
01-Dec-23,West Bengal,4-Wheelers,160,8435,"₹ 12,65,25,00,000.00",,
01-Jan-24,Uttar Pradesh,4-Wheelers,399,44334,"₹ 66,50,10,00,000.00",,
01-Jan-24,Maharashtra,4-Wheelers,1289,50156,"₹ 75,23,40,00,000.00",,
01-Jan-24,Karnataka,4-Wheelers,1080,30770,"₹ 46,15,50,00,000.00",,
01-Jan-24,Tamil Nadu,4-Wheelers,626,28455,"₹ 42,68,25,00,000.00",,
01-Jan-24,Bihar,4-Wheelers,58,6824,"₹ 10,23,60,00,000.00",,
01-Jan-24,Kerala,4-Wheelers,734,164,"₹ 24,60,00,000.00",,
01-Jan-24,Rajasthan,4-Wheelers,498,21747,"₹ 32,62,05,00,000.00",,
01-Jan-24,Delhi,4-Wheelers,1345,21520,"₹ 32,28,00,00,000.00",,
01-Jan-24,Madhya Pradesh,4-Wheelers,172,19326,"₹ 28,98,90,00,000.00",,
01-Jan-24,Gujarat,4-Wheelers,494,33379,"₹ 50,06,85,00,000.00",,
01-Jan-24,Odisha,4-Wheelers,150,7500,"₹ 11,25,00,00,000.00",,
01-Jan-24,Assam,4-Wheelers,21,7242,"₹ 10,86,30,00,000.00",,
01-Jan-24,Haryana,4-Wheelers,282,28776,"₹ 43,16,40,00,000.00",,
01-Jan-24,Chhattisgarh,4-Wheelers,91,4946,"₹ 7,41,90,00,000.00",,
01-Jan-24,West Bengal,4-Wheelers,184,10223,"₹ 15,33,45,00,000.00",,
01-Jan-24,Punjab,4-Wheelers,105,15000,"₹ 22,50,00,00,000.00",,
01-Jan-24,Andhra Pradesh,4-Wheelers,123,8483,"₹ 12,72,45,00,000.00",,
01-Jan-24,Jharkhand,4-Wheelers,29,4678,"₹ 7,01,70,00,000.00",,
01-Jan-24,Uttarakhand,4-Wheelers,49,5385,"₹ 8,07,75,00,000.00",,
01-Jan-24,Jammu and Kashmir,4-Wheelers,10,5264,"₹ 7,89,60,00,000.00",,
01-Jan-24,Goa,4-Wheelers,86,2331,"₹ 3,49,65,00,000.00",,
01-Jan-24,Chandigarh,4-Wheelers,101,1624,"₹ 2,43,60,00,000.00",,
01-Jan-24,Tripura,4-Wheelers,2,466,"₹ 69,90,00,000.00",,
01-Jan-24,Puducherry,4-Wheelers,10,1250,"₹ 1,87,50,00,000.00",,
01-Jan-24,Himachal Pradesh,4-Wheelers,13,4815,"₹ 7,22,25,00,000.00",,
01-Jan-24,DNH and DD,4-Wheelers,3,527,"₹ 79,05,00,000.00",,
01-Jan-24,Manipur,4-Wheelers,7,433,"₹ 64,95,00,000.00",,
01-Jan-24,Arunachal Pradesh,4-Wheelers,5,1174,"₹ 1,76,10,00,000.00",,
01-Feb-24,Uttar Pradesh,4-Wheelers,394,37170,"₹ 55,75,50,00,000.00",,
01-Feb-24,Maharashtra,4-Wheelers,1227,36302,"₹ 54,45,30,00,000.00",,
01-Feb-24,Karnataka,4-Wheelers,923,24812,"₹ 37,21,80,00,000.00",,
01-Feb-24,Tamil Nadu,4-Wheelers,595,23063,"₹ 34,59,45,00,000.00",,
01-Feb-24,Rajasthan,4-Wheelers,517,19149,"₹ 28,72,35,00,000.00",,
01-Feb-24,Bihar,4-Wheelers,71,6762,"₹ 10,14,30,00,000.00",,
01-Feb-24,Madhya Pradesh,4-Wheelers,146,18025,"₹ 27,03,75,00,000.00",,
01-Feb-24,Kerala,4-Wheelers,684,12281,"₹ 18,42,15,00,000.00",,
01-Feb-24,Gujarat,4-Wheelers,510,25758,"₹ 38,63,70,00,000.00",,
01-Feb-24,Delhi,4-Wheelers,596,17898,"₹ 26,84,70,00,000.00",,
01-Feb-24,Assam,4-Wheelers,24,6858,"₹ 10,28,70,00,000.00",,
01-Feb-24,Odisha,4-Wheelers,203,6305,"₹ 9,45,75,00,000.00",,
01-Feb-24,Chhattisgarh,4-Wheelers,99,4125,"₹ 6,18,75,00,000.00",,
01-Feb-24,Punjab,4-Wheelers,111,14051,"₹ 21,07,65,00,000.00",,
01-Feb-24,Andhra Pradesh,4-Wheelers,128,6125,"₹ 9,18,75,00,000.00",,
01-Feb-24,Haryana,4-Wheelers,312,26000,"₹ 39,00,00,00,000.00",,
01-Feb-24,West Bengal,4-Wheelers,185,8487,"₹ 12,73,05,00,000.00",,
01-Feb-24,Jharkhand,4-Wheelers,42,4667,"₹ 7,00,05,00,000.00",,
01-Feb-24,Uttarakhand,4-Wheelers,60,5826,"₹ 8,73,90,00,000.00",,
01-Feb-24,Jammu and Kashmir,4-Wheelers,24,4211,"₹ 6,31,65,00,000.00",,
01-Feb-24,Goa,4-Wheelers,99,1772,"₹ 2,65,80,00,000.00",,
01-Feb-24,Tripura,4-Wheelers,5,538,"₹ 80,70,00,000.00",,
01-Feb-24,Chandigarh,4-Wheelers,84,1321,"₹ 1,98,15,00,000.00",,
01-Feb-24,Puducherry,4-Wheelers,16,1177,"₹ 1,76,55,00,000.00",,
01-Feb-24,Himachal Pradesh,4-Wheelers,11,4584,"₹ 6,87,60,00,000.00",,
01-Feb-24,Manipur,4-Wheelers,7,310,"₹ 46,50,00,000.00",,
01-Feb-24,DNH and DD,4-Wheelers,5,444,"₹ 66,60,00,000.00",,
01-Feb-24,Meghalaya,4-Wheelers,4,1261,"₹ 1,89,15,00,000.00",,
01-Feb-24,Arunachal Pradesh,4-Wheelers,4,1184,"₹ 1,77,60,00,000.00",,
01-Mar-24,Maharashtra,4-Wheelers,1079,36826,"₹ 55,23,90,00,000.00",,
01-Mar-24,Uttar Pradesh,4-Wheelers,389,34425,"₹ 51,63,75,00,000.00",,
01-Mar-24,Karnataka,4-Wheelers,1482,26751,"₹ 40,12,65,00,000.00",,
01-Mar-24,Tamil Nadu,4-Wheelers,749,22095,"₹ 33,14,25,00,000.00",,
01-Mar-24,Rajasthan,4-Wheelers,493,16942,"₹ 25,41,30,00,000.00",,
01-Mar-24,Delhi,4-Wheelers,897,15905,"₹ 23,85,75,00,000.00",,
01-Mar-24,Kerala,4-Wheelers,876,13861,"₹ 20,79,15,00,000.00",,
01-Mar-24,Gujarat,4-Wheelers,661,25424,"₹ 38,13,60,00,000.00",,
01-Mar-24,Bihar,4-Wheelers,99,6972,"₹ 10,45,80,00,000.00",,
01-Mar-24,Madhya Pradesh,4-Wheelers,143,14743,"₹ 22,11,45,00,000.00",,
01-Mar-24,Andhra Pradesh,4-Wheelers,366,7838,"₹ 11,75,70,00,000.00",,
01-Mar-24,Assam,4-Wheelers,53,7465,"₹ 11,19,75,00,000.00",,
01-Mar-24,Chhattisgarh,4-Wheelers,120,4348,"₹ 6,52,20,00,000.00",,
01-Mar-24,Punjab,4-Wheelers,132,14348,"₹ 21,52,20,00,000.00",,
01-Mar-24,West Bengal,4-Wheelers,495,8089,"₹ 12,13,35,00,000.00",,
01-Mar-24,Haryana,4-Wheelers,305,23644,"₹ 35,46,60,00,000.00",,
01-Mar-24,Jharkhand,4-Wheelers,52,4483,"₹ 6,72,45,00,000.00",,
01-Mar-24,Goa,4-Wheelers,123,1730,"₹ 2,59,50,00,000.00",,
01-Mar-24,Uttarakhand,4-Wheelers,51,4812,"₹ 7,21,80,00,000.00",,
01-Mar-24,Jammu and Kashmir,4-Wheelers,18,4500,"₹ 6,75,00,00,000.00",,
01-Mar-24,Tripura,4-Wheelers,3,556,"₹ 83,40,00,000.00",,
01-Mar-24,Chandigarh,4-Wheelers,119,1294,"₹ 1,94,10,00,000.00",,
01-Mar-24,Puducherry,4-Wheelers,5,1042,"₹ 1,56,30,00,000.00",,
01-Mar-24,Meghalaya,4-Wheelers,3,1200,"₹ 1,80,00,00,000.00",,
01-Mar-24,Himachal Pradesh,4-Wheelers,17,4147,"₹ 6,22,05,00,000.00",,
01-Mar-24,DNH and DD,4-Wheelers,4,429,"₹ 64,35,00,000.00",,
01-Mar-24,Manipur,4-Wheelers,2,370,"₹ 55,50,00,000.00",,
01-Apr-21,Andhra Pradesh,2-Wheelers,436,63444,"₹ 5,39,27,40,000.00",,
01-Apr-21,Assam,2-Wheelers,7,30344,"₹ 2,57,92,40,000.00",,
01-Apr-21,Bihar,2-Wheelers,47,81056,"₹ 6,88,97,60,000.00",,
01-Apr-21,Chandigarh,2-Wheelers,6,1200,"₹ 10,20,00,000.00",,
01-Apr-21,Chhattisgarh,2-Wheelers,36,10274,"₹ 87,32,90,000.00",,
01-Apr-21,Delhi,2-Wheelers,272,14233,"₹ 1,20,98,05,000.00",,
01-Apr-21,Goa,2-Wheelers,36,3374,"₹ 28,67,90,000.00",,
01-Apr-21,Gujarat,2-Wheelers,98,49005,"₹ 4,16,54,25,000.00",,
01-Apr-21,Haryana,2-Wheelers,101,31078,"₹ 2,64,16,30,000.00",,
01-Apr-21,Himachal Pradesh,2-Wheelers,9,4360,"₹ 37,06,00,000.00",,
01-Apr-21,Jammu and Kashmir,2-Wheelers,22,6874,"₹ 58,42,90,000.00",,
01-Apr-21,Jharkhand,2-Wheelers,80,26969,"₹ 2,29,23,65,000.00",,
01-Apr-21,Karnataka,2-Wheelers,1549,59979,"₹ 5,09,82,15,000.00",,
01-Apr-21,Kerala,2-Wheelers,379,57624,"₹ 4,89,80,40,000.00",,
01-Apr-21,Madhya Pradesh,2-Wheelers,126,29491,"₹ 2,50,67,35,000.00",,
01-Apr-21,Maharashtra,2-Wheelers,428,45515,"₹ 3,86,87,75,000.00",,
01-Apr-21,Manipur,2-Wheelers,2,3048,"₹ 25,90,80,000.00",,
01-Apr-21,Odisha,2-Wheelers,191,36953,"₹ 3,14,10,05,000.00",,
01-Apr-21,Puducherry,2-Wheelers,18,2581,"₹ 21,93,85,000.00",,
01-Apr-21,Punjab,2-Wheelers,9,24348,"₹ 2,06,95,80,000.00",,
01-Apr-21,Rajasthan,2-Wheelers,325,48828,"₹ 4,15,03,80,000.00",,
01-Apr-21,Tamil Nadu,2-Wheelers,1297,107658,"₹ 9,15,09,30,000.00",,
01-Apr-21,Uttar Pradesh,2-Wheelers,171,137840,"₹ 11,71,64,00,000.00",,
01-Apr-21,Uttarakhand,2-Wheelers,34,7607,"₹ 64,65,95,000.00",,
01-Apr-21,West Bengal,2-Wheelers,9,65885,"₹ 5,60,02,25,000.00",,
01-May-21,Andhra Pradesh,2-Wheelers,201,41370,"₹ 3,51,64,50,000.00",,
01-May-21,Bihar,2-Wheelers,8,55276,"₹ 4,69,84,60,000.00",,
01-May-21,Chhattisgarh,2-Wheelers,6,5280,"₹ 44,88,00,000.00",,
01-May-21,Goa,2-Wheelers,27,379,"₹ 3,22,15,000.00",,
01-May-21,Gujarat,2-Wheelers,106,33419,"₹ 2,84,06,15,000.00",,
01-May-21,Haryana,2-Wheelers,17,7315,"₹ 62,17,75,000.00",,
01-May-21,Himachal Pradesh,2-Wheelers,4,1721,"₹ 14,62,85,000.00",,
01-May-21,Jammu and Kashmir,2-Wheelers,50,1916,"₹ 16,28,60,000.00",,
01-May-21,Jharkhand,2-Wheelers,39,21680,"₹ 1,84,28,00,000.00",,
01-May-21,Karnataka,2-Wheelers,140,4942,"₹ 42,00,70,000.00",,
01-May-21,Kerala,2-Wheelers,95,6675,"₹ 56,73,75,000.00",,
01-May-21,Maharashtra,2-Wheelers,189,16627,"₹ 1,41,32,95,000.00",,
01-May-21,Odisha,2-Wheelers,28,5900,"₹ 50,15,00,000.00",,
01-May-21,Puducherry,2-Wheelers,3,314,"₹ 2,66,90,000.00",,
01-May-21,Punjab,2-Wheelers,21,14366,"₹ 1,22,11,10,000.00",,
01-May-21,Rajasthan,2-Wheelers,33,18802,"₹ 1,59,81,70,000.00",,
01-May-21,Tamil Nadu,2-Wheelers,237,17837,"₹ 1,51,61,45,000.00",,
01-May-21,Uttar Pradesh,2-Wheelers,25,147458,"₹ 12,53,39,30,000.00",,
01-May-21,Uttarakhand,2-Wheelers,6,2957,"₹ 25,13,45,000.00",,
01-May-21,West Bengal,2-Wheelers,6,28906,"₹ 2,45,70,10,000.00",,
01-Jun-21,Andhra Pradesh,2-Wheelers,369,53867,"₹ 4,57,86,95,000.00",,
01-Jun-21,Assam,2-Wheelers,6,22586,"₹ 1,91,98,10,000.00",,
01-Jun-21,Bihar,2-Wheelers,67,100771,"₹ 8,56,55,35,000.00",,
01-Jun-21,Chandigarh,2-Wheelers,2,1314,"₹ 11,16,90,000.00",,
01-Jun-21,Chhattisgarh,2-Wheelers,138,31808,"₹ 2,70,36,80,000.00",,
01-Jun-21,DNH and DD,2-Wheelers,2,627,"₹ 5,32,95,000.00",,
01-Jun-21,Delhi,2-Wheelers,205,22186,"₹ 1,88,58,10,000.00",,
01-Jun-21,Goa,2-Wheelers,17,1533,"₹ 13,03,05,000.00",,
01-Jun-21,Gujarat,2-Wheelers,207,59121,"₹ 5,02,52,85,000.00",,
01-Jun-21,Haryana,2-Wheelers,74,31957,"₹ 2,71,63,45,000.00",,
01-Jun-21,Himachal Pradesh,2-Wheelers,25,5098,"₹ 43,33,30,000.00",,
01-Jun-21,Jammu and Kashmir,2-Wheelers,87,8677,"₹ 73,75,45,000.00",,
01-Jun-21,Jharkhand,2-Wheelers,42,33533,"₹ 2,85,03,05,000.00",,
01-Jun-21,Karnataka,2-Wheelers,560,19402,"₹ 1,64,91,70,000.00",,
01-Jun-21,Kerala,2-Wheelers,184,17828,"₹ 1,51,53,80,000.00",,
01-Jun-21,Madhya Pradesh,2-Wheelers,227,90928,"₹ 7,72,88,80,000.00",,
01-Jun-21,Maharashtra,2-Wheelers,891,75098,"₹ 6,38,33,30,000.00",,
01-Jun-21,Odisha,2-Wheelers,147,23193,"₹ 1,97,14,05,000.00",,
01-Jun-21,Puducherry,2-Wheelers,31,2559,"₹ 21,75,15,000.00",,
01-Jun-21,Punjab,2-Wheelers,71,23393,"₹ 1,98,84,05,000.00",,
01-Jun-21,Rajasthan,2-Wheelers,515,59809,"₹ 5,08,37,65,000.00",,
01-Jun-21,Tamil Nadu,2-Wheelers,660,45197,"₹ 3,84,17,45,000.00",,
01-Jun-21,Uttar Pradesh,2-Wheelers,92,264409,"₹ 22,47,47,65,000.00",,
01-Jun-21,Uttarakhand,2-Wheelers,37,9766,"₹ 83,01,10,000.00",,
01-Jun-21,West Bengal,2-Wheelers,12,67354,"₹ 5,72,50,90,000.00",,
01-Jul-21,Andhra Pradesh,2-Wheelers,811,58165,"₹ 4,94,40,25,000.00",,
01-Jul-21,Assam,2-Wheelers,22,22521,"₹ 1,91,42,85,000.00",,
